symbol,date,entry_price,exit_date,exit_price,return,is_complete,in_optimal_zone,prev_weekly_red,prev_weekly_large_bottom_wick,prev_atr_declining,vol_spike,sector
PYPL,2025-04-07 04:00:00,58.53,2026-01-09 05:00:00,57.6172,-0.01559542115154633,False,True,True,False,False,False,Finance
PYPL,2025-04-08 04:00:00,57.41,2026-01-09 05:00:00,57.6172,0.003609127329733397,False,True,True,False,False,False,Finance
PYPL,2025-11-20 05:00:00,58.105,2026-01-09 05:00:00,57.6172,-0.008395146717150026,False,False,True,False,False,False,Finance
CL,2025-01-07 05:00:00,87.39,2026-01-09 05:00:00,80.535,-0.07844146927566087,True,False,True,True,True,False,Staples
CL,2025-01-10 05:00:00,86.36,2026-01-09 05:00:00,80.535,-0.06745020842982863,False,False,True,True,True,False,Staples
CL,2025-01-13 05:00:00,87.1,2026-01-09 05:00:00,80.535,-0.07537313432835824,False,False,True,False,True,False,Staples
CL,2025-07-31 04:00:00,83.85,2026-01-09 05:00:00,80.535,-0.03953488372093017,False,False,True,False,True,True,Staples
CL,2025-08-01 04:00:00,83.51,2026-01-09 05:00:00,80.535,-0.035624476110645564,False,False,True,False,True,False,Staples
CL,2025-08-04 04:00:00,83.36,2026-01-09 05:00:00,80.535,-0.03388915547024951,False,False,False,False,True,False,Staples
CL,2025-08-05 04:00:00,83.06,2026-01-09 05:00:00,80.535,-0.030399711052251477,False,False,False,False,True,False,Staples
INTC,2025-04-08 04:00:00,18.13,2026-01-09 05:00:00,45.2254,1.4945063430777719,False,True,True,False,True,False,Tech
INTC,2025-08-01 04:00:00,19.31,2026-01-09 05:00:00,45.2254,1.3420714655618853,False,False,True,True,True,False,Tech
USB,2025-03-10 04:00:00,42.37,2026-01-09 05:00:00,55.395,0.3074109039414681,False,False,False,True,True,True,Finance
USB,2025-03-11 04:00:00,41.56,2026-01-09 05:00:00,55.395,0.3328922040423483,False,False,False,True,True,False,Finance
USB,2025-03-12 04:00:00,41.68,2026-01-09 05:00:00,55.395,0.3290547024952015,False,False,False,True,True,False,Finance
USB,2025-03-13 04:00:00,40.92,2026-01-09 05:00:00,55.395,0.35373900293255134,False,False,False,True,True,False,Finance
USB,2025-04-03 04:00:00,38.79,2026-01-09 05:00:00,55.395,0.42807424593967536,False,False,False,False,True,False,Finance
USB,2025-04-04 04:00:00,36.83,2026-01-09 05:00:00,55.395,0.5040727667662233,False,False,False,False,True,False,Finance
USB,2025-04-07 04:00:00,36.8,2026-01-09 05:00:00,55.395,0.5052989130434784,False,False,True,False,True,False,Finance
USB,2025-04-08 04:00:00,36.4,2026-01-09 05:00:00,55.395,0.5218406593406595,False,False,True,False,True,False,Finance
CTAS,2025-01-02 05:00:00,182.09,2026-01-06 05:00:00,187.38,0.029051567905980624,True,False,True,False,False,False,Other
CMG,2025-02-21 05:00:00,51.51,2026-01-09 05:00:00,39.915,-0.2251019219569016,False,False,False,False,False,False,Consumer
CMG,2025-02-24 05:00:00,51.21,2026-01-09 05:00:00,39.915,-0.22056239015817225,False,False,True,True,True,False,Consumer
CMG,2025-03-13 04:00:00,48.73,2026-01-09 05:00:00,39.915,-0.18089472604145285,False,False,False,False,False,False,Consumer
CMG,2025-07-24 04:00:00,45.74,2026-01-09 05:00:00,39.915,-0.12735024048972454,False,False,True,True,True,True,Consumer
CMG,2025-07-28 04:00:00,44.86,2026-01-09 05:00:00,39.915,-0.11023183236736511,False,False,True,True,True,False,Consumer
CMG,2025-07-29 04:00:00,44.38,2026-01-09 05:00:00,39.915,-0.1006083821541236,False,False,True,True,True,False,Consumer
CMG,2025-07-30 04:00:00,43.76,2026-01-09 05:00:00,39.915,-0.08786563071297981,False,False,True,True,True,False,Consumer
CMG,2025-07-31 04:00:00,42.88,2026-01-09 05:00:00,39.915,-0.06914645522388063,False,False,True,True,True,False,Consumer
CMG,2025-08-01 04:00:00,42.52,2026-01-09 05:00:00,39.915,-0.06126528692380062,False,False,True,True,True,False,Consumer
CMG,2025-08-04 04:00:00,42.88,2026-01-09 05:00:00,39.915,-0.06914645522388063,False,False,True,False,False,False,Consumer
CMG,2025-08-05 04:00:00,42.63,2026-01-09 05:00:00,39.915,-0.0636875439831106,False,False,True,False,False,False,Consumer
CMG,2025-08-06 04:00:00,42.69,2026-01-09 05:00:00,39.915,-0.06500351370344337,False,False,True,False,False,False,Consumer
CMG,2025-08-07 04:00:00,42.69,2026-01-09 05:00:00,39.915,-0.06500351370344337,False,False,True,False,False,False,Consumer
CMG,2025-08-08 04:00:00,41.44,2026-01-09 05:00:00,39.915,-0.036800193050193,False,True,True,False,False,False,Consumer
CMG,2025-08-11 04:00:00,41.62,2026-01-09 05:00:00,39.915,-0.040965881787602076,False,True,True,False,False,False,Consumer
CMG,2025-09-05 04:00:00,41.06,2026-01-09 05:00:00,39.915,-0.02788602045786659,False,False,True,True,True,False,Consumer
CMG,2025-09-08 04:00:00,39.65,2026-01-09 05:00:00,39.915,0.006683480453972379,False,True,True,False,True,True,Consumer
CMG,2025-09-09 04:00:00,39.46,2026-01-09 05:00:00,39.915,0.011530663963507326,False,True,True,False,True,False,Consumer
CMG,2025-09-10 04:00:00,38.71,2026-01-09 05:00:00,39.915,0.03112890725910611,False,True,True,False,True,False,Consumer
CMG,2025-09-11 04:00:00,38.96,2026-01-09 05:00:00,39.915,0.024512320328542003,False,True,True,False,True,False,Consumer
CMG,2025-09-12 04:00:00,38.63,2026-01-09 05:00:00,39.915,0.03326430235568201,False,True,True,False,True,False,Consumer
CMG,2025-09-15 04:00:00,38.58,2026-01-09 05:00:00,39.915,0.03460342146189732,False,True,True,False,True,False,Consumer
CMG,2025-10-30 04:00:00,32.53,2026-01-09 05:00:00,39.915,0.227021211189671,False,True,False,False,True,True,Consumer
CMG,2025-10-31 04:00:00,31.69,2026-01-09 05:00:00,39.915,0.2595455979804353,False,True,False,False,True,True,Consumer
CMG,2025-11-03 05:00:00,31.51,2026-01-09 05:00:00,39.915,0.2667407172326244,False,True,True,False,True,False,Consumer
CMG,2025-11-04 05:00:00,31.74,2026-01-09 05:00:00,39.915,0.25756143667296794,False,True,True,False,True,False,Consumer
CMG,2025-11-05 05:00:00,31.97,2026-01-09 05:00:00,39.915,0.24851423209258683,False,True,True,False,True,False,Consumer
CMG,2025-11-06 05:00:00,30.56,2026-01-09 05:00:00,39.915,0.3061191099476439,False,True,True,False,True,False,Consumer
CMG,2025-11-07 05:00:00,30.59,2026-01-09 05:00:00,39.915,0.304838182412553,False,True,True,False,True,False,Consumer
CMG,2025-11-10 05:00:00,30.48,2026-01-09 05:00:00,39.915,0.3095472440944882,False,True,True,False,False,False,Consumer
CMG,2025-11-11 05:00:00,29.81,2026-01-09 05:00:00,39.915,0.33898020798389794,False,True,True,False,False,False,Consumer
CMG,2025-11-12 05:00:00,31.32,2026-01-09 05:00:00,39.915,0.27442528735632177,False,True,True,False,False,False,Consumer
CMG,2025-11-13 05:00:00,31.38,2026-01-09 05:00:00,39.915,0.2719885277246654,False,True,True,False,False,False,Consumer
CMG,2025-11-17 05:00:00,30.53,2026-01-09 05:00:00,39.915,0.307402554864068,False,True,True,False,True,False,Consumer
CMG,2025-11-18 05:00:00,30.76,2026-01-09 05:00:00,39.915,0.29762678803641074,False,True,True,False,True,False,Consumer
CMG,2025-11-20 05:00:00,30.35,2026-01-09 05:00:00,39.915,0.315156507413509,False,True,True,False,True,False,Consumer
MCO,2025-04-07 04:00:00,398.0,2026-01-09 05:00:00,533.8,0.34120603015075357,False,False,True,False,True,True,Other
MCO,2025-04-08 04:00:00,396.7,2026-01-09 05:00:00,533.8,0.34560120998235444,False,False,True,False,True,False,Other
AON,2025-10-28 04:00:00,329.96,2026-01-09 05:00:00,351.405,0.06499272639107767,False,False,True,True,False,False,Other
AON,2025-10-29 04:00:00,326.07,2026-01-09 05:00:00,351.405,0.07769804029809535,False,False,True,True,False,False,Other
AON,2025-10-30 04:00:00,328.19,2026-01-09 05:00:00,351.405,0.07073646363387054,False,False,True,True,False,False,Other
ZTS,2025-04-07 04:00:00,149.1,2026-01-09 05:00:00,127.6286,-0.14400670690811523,False,False,False,True,True,False,Health
ZTS,2025-04-08 04:00:00,144.41,2026-01-09 05:00:00,127.6286,-0.11620663388961983,False,False,False,True,True,False,Health
ZTS,2025-07-18 04:00:00,148.6,2026-01-09 05:00:00,127.6286,-0.14112651413189758,False,False,False,True,True,False,Health
ZTS,2025-07-21 04:00:00,147.37,2026-01-09 05:00:00,127.6286,-0.1339580647350207,False,False,True,False,True,False,Health
ZTS,2025-09-23 04:00:00,142.61,2026-01-09 05:00:00,127.6286,-0.10505153916275156,False,False,True,False,True,False,Health
ZTS,2025-09-24 04:00:00,141.67,2026-01-09 05:00:00,127.6286,-0.09911343262511463,False,False,True,False,True,False,Health
ZTS,2025-09-25 04:00:00,141.13,2026-01-09 05:00:00,127.6286,-0.09566640685892436,False,False,True,False,True,False,Health
ZTS,2025-11-04 05:00:00,124.46,2026-01-09 05:00:00,127.6286,0.02545878193797213,False,True,False,False,True,True,Health
ZTS,2025-11-05 05:00:00,120.49,2026-01-09 05:00:00,127.6286,0.05924641049049728,False,True,False,False,True,True,Health
ZTS,2025-11-06 05:00:00,119.56,2026-01-09 05:00:00,127.6286,0.06748578119772497,False,True,False,False,True,False,Health
ZTS,2025-11-07 05:00:00,120.24,2026-01-09 05:00:00,127.6286,0.06144876912841002,False,True,False,False,True,False,Health
ZTS,2025-11-10 05:00:00,119.79,2026-01-09 05:00:00,127.6286,0.06543617998163453,False,True,True,True,True,False,Health
ZTS,2025-11-11 05:00:00,120.12,2026-01-09 05:00:00,127.6286,0.06250915750915742,False,True,True,True,True,False,Health
ZTS,2025-11-12 05:00:00,121.25,2026-01-09 05:00:00,127.6286,0.05260701030927839,False,True,True,True,True,False,Health
ZTS,2025-11-13 05:00:00,121.16,2026-01-09 05:00:00,127.6286,0.05338890723010903,False,True,True,True,True,False,Health
ZTS,2025-11-14 05:00:00,120.82,2026-01-09 05:00:00,127.6286,0.056353252772719964,False,True,True,True,True,False,Health
ZTS,2025-11-17 05:00:00,118.8,2026-01-09 05:00:00,127.6286,0.07431481481481494,False,True,True,False,False,False,Health
ZTS,2025-11-18 05:00:00,118.14,2026-01-09 05:00:00,127.6286,0.080316573556797,False,True,True,False,False,False,Health
ZTS,2025-11-19 05:00:00,117.08,2026-01-09 05:00:00,127.6286,0.09009736932012302,False,True,True,False,False,False,Health
ZTS,2025-11-20 05:00:00,115.89,2026-01-09 05:00:00,127.6286,0.10129087928207792,False,True,True,False,False,False,Health
ZTS,2025-12-09 05:00:00,115.75,2026-01-09 05:00:00,127.6286,0.1026228941684666,False,True,False,False,False,False,Health
ITW,2025-04-07 04:00:00,221.75,2026-01-09 05:00:00,254.335,0.1469447576099212,False,False,True,False,True,False,Industrial
ITW,2025-04-08 04:00:00,218.41,2026-01-09 05:00:00,254.335,0.16448422691268716,False,False,True,False,True,False,Industrial
EMR,2025-04-03 04:00:00,101.89,2026-01-09 05:00:00,144.14,0.4146628717244085,False,False,False,True,True,False,Industrial
EMR,2025-04-04 04:00:00,94.57,2026-01-09 05:00:00,144.14,0.5241619964047795,False,False,False,True,True,False,Industrial
EMR,2025-04-07 04:00:00,96.97,2026-01-09 05:00:00,144.14,0.4864391048777972,False,False,True,False,False,False,Industrial
EMR,2025-04-08 04:00:00,94.15,2026-01-09 05:00:00,144.14,0.5309612320764734,False,False,True,False,False,False,Industrial
EOG,2025-04-04 04:00:00,110.55,2026-01-09 05:00:00,105.38,-0.04676616915422882,False,False,False,True,True,True,Energy
EOG,2025-04-07 04:00:00,109.03,2026-01-09 05:00:00,105.38,-0.03347702467210867,False,False,False,False,True,True,Energy
EOG,2025-04-08 04:00:00,104.96,2026-01-09 05:00:00,105.38,0.004001524390243816,False,False,False,False,True,False,Energy
EOG,2025-10-17 04:00:00,106.22,2026-01-09 05:00:00,105.38,-0.007908115232536317,False,False,True,False,False,False,Energy
EOG,2025-10-21 04:00:00,106.04,2026-01-09 05:00:00,105.38,-0.006224066390041583,False,False,True,False,True,False,Energy
MAR,2025-03-12 04:00:00,243.81,2026-01-09 05:00:00,329.09,0.3497805668348304,False,False,False,True,True,False,Consumer
MAR,2025-03-13 04:00:00,237.29,2026-01-09 05:00:00,329.09,0.3868683888912301,False,False,False,True,True,False,Consumer
MAR,2025-03-14 04:00:00,243.11,2026-01-09 05:00:00,329.09,0.3536670642918842,False,False,False,True,True,False,Consumer
MAR,2025-03-18 04:00:00,240.39,2026-01-09 05:00:00,329.09,0.3689837347643412,False,False,True,False,False,False,Consumer
MAR,2025-04-04 04:00:00,214.58,2026-01-09 05:00:00,329.09,0.5336471246155279,False,False,True,True,False,False,Consumer
MAR,2025-04-07 04:00:00,213.36,2026-01-09 05:00:00,329.09,0.5424165729283836,False,False,True,False,True,False,Consumer
MAR,2025-04-08 04:00:00,211.12,2026-01-09 05:00:00,329.09,0.5587817355058733,False,False,True,False,True,False,Consumer
CEG,2025-03-05 05:00:00,229.32,2026-01-09 05:00:00,338.75,0.4771934414791559,False,False,True,False,False,False,Utilities
CEG,2025-03-06 05:00:00,207.69,2026-01-09 05:00:00,338.75,0.6310366411478647,False,False,True,False,False,False,Utilities
CEG,2025-03-07 05:00:00,212.54,2026-01-09 05:00:00,338.75,0.593817634327656,False,False,True,False,False,False,Utilities
CEG,2025-03-10 04:00:00,202.21,2026-01-09 05:00:00,338.75,0.6752386133227832,False,False,True,False,False,False,Utilities
CEG,2025-03-11 04:00:00,208.58,2026-01-09 05:00:00,338.75,0.6240770927222168,False,False,True,False,False,False,Utilities
CEG,2025-04-04 04:00:00,170.96,2026-01-09 05:00:00,338.75,0.9814576509124942,False,True,False,True,True,True,Utilities
MSI,2025-04-08 04:00:00,394.72,2026-01-09 05:00:00,382.81,-0.030173287393595483,False,False,False,False,True,False,Other
MSI,2025-11-03 05:00:00,391.5,2026-01-09 05:00:00,382.81,-0.022196679438058697,False,False,True,False,True,True,Other
MSI,2025-11-04 05:00:00,394.24,2026-01-09 05:00:00,382.81,-0.028992491883116922,False,False,True,False,True,True,Other
MSI,2025-11-05 05:00:00,394.49,2026-01-09 05:00:00,382.81,-0.029607848107683354,False,False,True,False,True,False,Other
MSI,2025-11-06 05:00:00,389.1,2026-01-09 05:00:00,382.81,-0.016165510151632034,False,False,True,False,True,False,Other
MSI,2025-11-07 05:00:00,390.75,2026-01-09 05:00:00,382.81,-0.020319897632757544,False,False,True,False,True,False,Other
MSI,2025-11-10 05:00:00,394.0,2026-01-09 05:00:00,382.81,-0.02840101522842642,False,False,True,False,False,False,Other
MSI,2025-11-11 05:00:00,391.96,2026-01-09 05:00:00,382.81,-0.023344218797836436,False,False,True,False,False,False,Other
MSI,2025-11-12 05:00:00,391.97,2026-01-09 05:00:00,382.81,-0.023369135393014884,False,False,True,False,False,False,Other
MSI,2025-11-13 05:00:00,383.38,2026-01-09 05:00:00,382.81,-0.0014867755229798219,False,False,True,False,False,False,Other
MSI,2025-11-14 05:00:00,379.98,2026-01-09 05:00:00,382.81,0.0074477604084424165,False,False,True,False,False,False,Other
MSI,2025-11-17 05:00:00,377.69,2026-01-09 05:00:00,382.81,0.013556090974079282,False,False,True,False,True,False,Other
MSI,2025-11-18 05:00:00,372.36,2026-01-09 05:00:00,382.81,0.028064238908583006,False,False,True,False,True,False,Other
MSI,2025-11-19 05:00:00,371.51,2026-01-09 05:00:00,382.81,0.03041640871039819,False,False,True,False,True,False,Other
MSI,2025-11-20 05:00:00,367.04,2026-01-09 05:00:00,382.81,0.042965344376634684,False,False,True,False,True,False,Other
MSI,2025-11-21 05:00:00,368.99,2026-01-09 05:00:00,382.81,0.03745358952817157,False,False,True,False,True,False,Other
MSI,2025-11-24 05:00:00,368.33,2026-01-09 05:00:00,382.81,0.03931257296446122,False,False,True,False,False,False,Other
MSI,2025-11-25 05:00:00,369.51,2026-01-09 05:00:00,382.81,0.03599361316337846,False,False,True,False,False,False,Other
MSI,2025-11-26 05:00:00,369.5,2026-01-09 05:00:00,382.81,0.03602165087956699,False,False,True,False,False,False,Other
MSI,2025-11-28 05:00:00,369.68,2026-01-09 05:00:00,382.81,0.035517204068383545,False,False,True,False,False,False,Other
MSI,2025-12-01 05:00:00,373.35,2026-01-09 05:00:00,382.81,0.025338154546671987,False,False,True,False,True,False,Other
MSI,2025-12-04 05:00:00,371.49,2026-01-09 05:00:00,382.81,0.03047188349619101,False,False,True,False,True,False,Other
MSI,2025-12-11 05:00:00,368.05,2026-01-09 05:00:00,382.81,0.040103246841461715,False,False,False,True,True,False,Other
MSI,2025-12-12 05:00:00,364.7,2026-01-09 05:00:00,382.81,0.04965725253633124,False,False,False,True,True,False,Other
MSI,2025-12-15 05:00:00,364.84,2026-01-09 05:00:00,382.81,0.049254467711873806,False,False,False,False,True,False,Other
MSI,2025-12-16 05:00:00,363.83,2026-01-09 05:00:00,382.81,0.05216722095484161,False,False,False,False,True,False,Other
GD,2025-02-14 05:00:00,241.94,2026-01-09 05:00:00,353.39,0.46065140117384473,False,False,True,True,False,False,Industrial
GD,2025-02-18 05:00:00,242.6,2026-01-09 05:00:00,353.39,0.45667765869744437,False,False,True,False,True,False,Industrial
HCA,2025-01-02 05:00:00,297.75,2026-01-06 05:00:00,483.6,0.6241813602015114,True,False,True,True,False,False,Other
HCA,2025-01-03 05:00:00,296.7,2026-01-07 05:00:00,470.65,0.5862824401752611,True,False,True,True,False,False,Other
HCA,2025-01-06 05:00:00,296.92,2026-01-08 05:00:00,479.02,0.6132965108446717,True,False,True,True,True,False,Other
FDX,2025-02-03 05:00:00,247.34,2026-01-09 05:00:00,311.51,0.25944044634915486,False,False,True,True,True,True,Industrial
FDX,2025-03-21 04:00:00,230.33,2026-01-09 05:00:00,311.51,0.3524508314157946,False,False,True,True,False,True,Industrial
FDX,2025-04-03 04:00:00,215.86,2026-01-09 05:00:00,311.51,0.44311127582692467,False,False,True,True,False,True,Industrial
FDX,2025-04-04 04:00:00,210.12,2026-01-09 05:00:00,311.51,0.482533790215115,False,True,True,True,False,False,Industrial
FDX,2025-04-07 04:00:00,205.23,2026-01-09 05:00:00,311.51,0.5178580129610681,False,True,False,False,True,False,Industrial
FDX,2025-04-08 04:00:00,198.07,2026-01-09 05:00:00,311.51,0.5727268137527137,False,True,False,False,True,False,Industrial
NSC,2025-04-04 04:00:00,210.93,2026-01-09 05:00:00,287.345,0.36227658464893575,False,False,True,True,True,False,Industrial
NSC,2025-04-07 04:00:00,208.05,2026-01-09 05:00:00,287.345,0.38113434270608026,False,False,True,False,True,False,Industrial
NSC,2025-04-08 04:00:00,206.34,2026-01-09 05:00:00,287.345,0.39258020742463895,False,False,True,False,True,False,Industrial
ABNB,2025-04-04 04:00:00,106.66,2026-01-09 05:00:00,139.91,0.3117382336396024,False,True,False,False,True,False,Consumer
ABNB,2025-04-07 04:00:00,106.3,2026-01-09 05:00:00,139.91,0.31618062088428966,False,True,True,False,False,False,Consumer
ABNB,2025-04-08 04:00:00,105.69,2026-01-09 05:00:00,139.91,0.3237770839246854,False,True,True,False,False,False,Consumer
ABNB,2025-08-07 04:00:00,120.03,2026-01-09 05:00:00,139.91,0.16562526035157865,False,False,False,True,True,True,Consumer
ABNB,2025-08-08 04:00:00,121.02,2026-01-09 05:00:00,139.91,0.1560899024954554,False,False,False,True,True,False,Consumer
ABNB,2025-08-11 04:00:00,118.3,2026-01-09 05:00:00,139.91,0.1826711749788672,False,False,True,False,False,False,Consumer
ABNB,2025-11-19 05:00:00,114.44,2026-01-09 05:00:00,139.91,0.2225620412443201,False,False,True,True,False,False,Consumer
ABNB,2025-11-20 05:00:00,111.54,2026-01-09 05:00:00,139.91,0.2543482158866772,False,False,True,True,False,False,Consumer
AJG,2025-10-20 04:00:00,279.26,2026-01-09 05:00:00,264.775,-0.05186922581107212,False,False,True,False,True,False,Other
AJG,2025-10-21 04:00:00,279.01,2026-01-09 05:00:00,264.775,-0.05101967671409635,False,False,True,False,True,False,Other
AJG,2025-10-28 04:00:00,267.5,2026-01-09 05:00:00,264.775,-0.01018691588785059,False,False,True,False,False,True,Other
AJG,2025-10-29 04:00:00,262.02,2026-01-09 05:00:00,264.775,0.010514464544691293,False,False,True,False,False,True,Other
AJG,2025-10-30 04:00:00,262.03,2026-01-09 05:00:00,264.775,0.01047589970614049,False,False,True,False,False,False,Other
AJG,2025-10-31 04:00:00,249.49,2026-01-09 05:00:00,264.775,0.06126498056034291,False,False,True,False,False,True,Other
AJG,2025-11-03 05:00:00,242.98,2026-01-09 05:00:00,264.775,0.08969874063708949,False,False,False,True,True,False,Other
AJG,2025-11-04 05:00:00,251.7,2026-01-09 05:00:00,264.775,0.05194676201827564,False,False,False,True,True,False,Other
AJG,2025-11-05 05:00:00,248.05,2026-01-09 05:00:00,264.775,0.06742592219310617,False,False,False,True,True,False,Other
AJG,2025-11-06 05:00:00,245.24,2026-01-09 05:00:00,264.775,0.07965666286087081,False,False,False,True,True,False,Other
AJG,2025-12-05 05:00:00,239.71,2026-01-09 05:00:00,264.775,0.10456384798297935,False,False,True,True,True,False,Other
AJG,2025-12-08 05:00:00,237.85,2026-01-09 05:00:00,264.775,0.11320159764557491,False,False,True,True,True,False,Other
CSX,2025-03-11 04:00:00,29.52,2026-01-09 05:00:00,35.245,0.19393631436314362,False,False,True,True,True,False,Industrial
CSX,2025-03-12 04:00:00,29.55,2026-01-09 05:00:00,35.245,0.1927241962774957,False,False,True,True,True,False,Industrial
CSX,2025-03-13 04:00:00,29.13,2026-01-09 05:00:00,35.245,0.2099210435976655,False,False,True,True,True,False,Industrial
CSX,2025-04-03 04:00:00,27.99,2026-01-09 05:00:00,35.245,0.2591997141836371,False,False,True,False,True,False,Industrial
CSX,2025-04-04 04:00:00,27.21,2026-01-09 05:00:00,35.245,0.2952958471150311,False,False,True,False,True,False,Industrial
CSX,2025-04-07 04:00:00,27.09,2026-01-09 05:00:00,35.245,0.3010335917312661,False,False,True,False,True,True,Industrial
CSX,2025-04-08 04:00:00,26.69,2026-01-09 05:00:00,35.245,0.3205320344698388,False,False,True,False,True,False,Industrial
FCX,2025-01-02 05:00:00,37.88,2026-01-06 05:00:00,56.15,0.48231256599788797,True,False,True,True,False,False,Materials
FCX,2025-01-03 05:00:00,37.71,2026-01-07 05:00:00,55.5,0.4717581543357199,True,False,True,True,False,False,Materials
FCX,2025-01-27 05:00:00,36.67,2026-01-09 05:00:00,56.575,0.5428142896100354,False,False,False,False,True,False,Materials
FCX,2025-01-28 05:00:00,35.84,2026-01-09 05:00:00,56.575,0.5785435267857142,False,False,False,False,True,False,Materials
FCX,2025-04-04 04:00:00,29.15,2026-01-09 05:00:00,56.575,0.9408233276157807,False,True,False,False,True,True,Materials
FCX,2025-04-08 04:00:00,29.21,2026-01-09 05:00:00,56.575,0.9368366997603561,False,True,True,False,False,False,Materials
FCX,2025-09-24 04:00:00,37.67,2026-01-09 05:00:00,56.575,0.5018582426333953,False,False,True,True,True,True,Materials
FCX,2025-09-25 04:00:00,35.34,2026-01-09 05:00:00,56.575,0.6008771929824561,False,False,True,True,True,True,Materials
FCX,2025-09-26 04:00:00,35.75,2026-01-09 05:00:00,56.575,0.5825174825174826,False,False,True,True,True,False,Materials
CARR,2025-02-03 05:00:00,63.15,2026-01-09 05:00:00,55.765,-0.11694378463974664,False,False,True,True,True,False,Other
CARR,2025-04-04 04:00:00,57.18,2026-01-09 05:00:00,55.765,-0.02474641483036022,False,False,True,True,True,False,Other
CARR,2025-04-07 04:00:00,56.83,2026-01-09 05:00:00,55.765,-0.018740102058771746,False,False,True,False,False,False,Other
CARR,2025-04-08 04:00:00,55.55,2026-01-09 05:00:00,55.765,0.003870387038704015,False,False,True,False,False,False,Other
CARR,2025-08-06 04:00:00,66.11,2026-01-09 05:00:00,55.765,-0.15648162153985778,False,False,False,False,False,False,Other
CARR,2025-08-11 04:00:00,64.88,2026-01-09 05:00:00,55.765,-0.14049013563501844,False,False,True,False,False,False,Other
CARR,2025-09-24 04:00:00,58.99,2026-01-09 05:00:00,55.765,-0.054670283098830375,False,False,True,False,False,False,Other
CARR,2025-09-25 04:00:00,58.75,2026-01-09 05:00:00,55.765,-0.05080851063829783,False,False,True,False,False,False,Other
CARR,2025-09-26 04:00:00,58.84,2026-01-09 05:00:00,55.765,-0.05226036709721282,False,False,True,False,False,False,Other
CARR,2025-10-10 04:00:00,56.66,2026-01-09 05:00:00,55.765,-0.01579597599717608,False,False,True,False,True,False,Other
CARR,2025-11-18 05:00:00,52.01,2026-01-09 05:00:00,55.765,0.07219765429725067,False,False,True,True,True,False,Other
CARR,2025-11-19 05:00:00,51.25,2026-01-09 05:00:00,55.765,0.08809756097560983,False,True,True,True,True,False,Other
CARR,2025-11-20 05:00:00,50.36,2026-01-09 05:00:00,55.765,0.10732724384432091,False,True,True,True,True,False,Other
HLT,2025-04-04 04:00:00,208.85,2026-01-09 05:00:00,300.52,0.43892745989944926,False,False,False,True,False,False,Consumer
HLT,2025-04-07 04:00:00,204.14,2026-01-09 05:00:00,300.52,0.47212697168609785,False,False,True,False,True,True,Consumer
HLT,2025-04-08 04:00:00,201.28,2026-01-09 05:00:00,300.52,0.49304451510333847,False,False,True,False,True,False,Consumer
BDX,2025-04-08 04:00:00,200.83,2026-01-09 05:00:00,203.7,0.01429069362147084,False,False,True,False,True,False,Other
BDX,2025-04-10 04:00:00,199.12,2026-01-09 05:00:00,203.7,0.023001205303334604,False,False,True,False,True,False,Other
BDX,2025-05-01 04:00:00,169.54,2026-01-09 05:00:00,203.7,0.20148637489677945,False,True,True,False,True,True,Other
BDX,2025-05-02 04:00:00,168.78,2026-01-09 05:00:00,203.7,0.2068965517241379,False,True,True,False,True,True,Other
BDX,2025-05-05 04:00:00,167.0,2026-01-09 05:00:00,203.7,0.2197604790419161,False,True,False,True,False,False,Other
BDX,2025-05-06 04:00:00,165.15,2026-01-09 05:00:00,203.7,0.23342415985467735,False,True,False,True,False,False,Other
BDX,2025-05-07 04:00:00,167.14,2026-01-09 05:00:00,203.7,0.218738781859519,False,True,False,True,False,False,Other
BDX,2025-05-08 04:00:00,167.95,2026-01-09 05:00:00,203.7,0.21286097052694264,False,True,False,True,False,False,Other
BDX,2025-05-09 04:00:00,167.22,2026-01-09 05:00:00,203.7,0.21815572299964114,False,True,False,True,False,False,Other
PCAR,2025-04-04 04:00:00,90.88,2026-01-09 05:00:00,118.32,0.30193661971830976,False,False,True,False,True,False,Other
PCAR,2025-04-07 04:00:00,88.14,2026-01-09 05:00:00,118.32,0.34240980258679365,False,False,True,False,True,False,Other
PCAR,2025-04-08 04:00:00,86.4,2026-01-09 05:00:00,118.32,0.36944444444444424,False,False,True,False,True,False,Other
OKE,2025-04-04 04:00:00,80.86,2026-01-09 05:00:00,72.38,-0.10487261934207281,False,False,False,False,True,True,Energy
OKE,2025-04-07 04:00:00,80.91,2026-01-09 05:00:00,72.38,-0.10542578173278949,False,False,True,False,False,True,Energy
OKE,2025-04-08 04:00:00,78.71,2026-01-09 05:00:00,72.38,-0.08042180154999368,False,False,True,False,False,False,Energy
OKE,2025-10-10 04:00:00,69.09,2026-01-09 05:00:00,72.38,0.04761904761904745,False,False,False,False,True,False,Energy
OKE,2025-10-15 04:00:00,68.92,2026-01-09 05:00:00,72.38,0.0502031340684852,False,False,True,True,True,False,Energy
OKE,2025-10-16 04:00:00,67.22,2026-01-09 05:00:00,72.38,0.07676286819398981,False,False,True,True,True,False,Energy
OKE,2025-11-03 05:00:00,65.36,2026-01-09 05:00:00,72.38,0.10740514075887386,False,False,False,False,True,False,Energy
OKE,2025-11-04 05:00:00,64.31,2026-01-09 05:00:00,72.38,0.12548592753848542,False,False,False,False,True,False,Energy
